NIGHT,EXPID,TILEID,TILERA,TILEDEC,MJD,SURVEY,PROGRAM,FAPRGRM,FAFLAVOR,EXPTIME,EFFTIME_SPEC,GOALTIME,GOALTYPE,MINTFRAC,AIRMASS,EBV,SEEING_ETC,EFFTIME_ETC,TSNR2_ELG,TSNR2_QSO,TSNR2_LRG,TSNR2_LYA,TSNR2_BGS,TSNR2_GPBDARK,TSNR2_GPBBRIGHT,TSNR2_GPBBACKUP,LRG_EFFTIME_DARK,ELG_EFFTIME_DARK,BGS_EFFTIME_BRIGHT,LYA_EFFTIME_DARK,GPB_EFFTIME_DARK,GPB_EFFTIME_BRIGHT,GPB_EFFTIME_BACKUP,TRANSPARENCY_GFA,SEEING_GFA,FIBER_FRACFLUX_GFA,FIBER_FRACFLUX_ELG_GFA,FIBER_FRACFLUX_BGS_GFA,FIBERFAC_GFA,FIBERFAC_ELG_GFA,FIBERFAC_BGS_GFA,AIRMASS_GFA,SKY_MAG_AB_GFA,SKY_MAG_G_SPEC,SKY_MAG_R_SPEC,SKY_MAG_Z_SPEC,EFFTIME_GFA,EFFTIME_DARK_GFA,EFFTIME_BRIGHT_GFA,EFFTIME_BACKUP_GFA
20210109,71586,80627,24.1,21.9,59224.08015358,sv1,bright,bgsmws,sv1bgsmws,300.1,33.0,600.0,bright,0.9,1.017,0.05,0.0,0.0,4.0,0.9,2.5,1.4,235.8,311.4,62.4,475.9,31.0,34.3,33.0,16.2,27.0,32.7,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.853,20.91,18.941,0.0,0.0,0.0,0.0
20210109,71587,80627,24.1,21.9,59224.08585563,sv1,bright,bgsmws,sv1bgsmws,300.1,40.5,600.0,bright,0.9,1.019,0.05,0.0,0.0,4.9,1.1,3.1,1.9,289.4,393.9,77.8,607.6,38.4,42.0,40.5,21.9,34.1,40.8,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.974,20.959,18.947,0.0,0.0,0.0,0.0
20210109,71588,80624,4.0,10.0,59224.09238049,sv1,bright,bgsmws,sv1bgsmws,300.1,16.4,600.0,bright,0.9,1.2,0.19,0.0,0.0,2.1,0.5,1.3,0.5,117.2,144.5,29.1,234.1,15.6,18.0,16.4,6.0,12.5,15.3,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.691,20.688,18.735,0.0,0.0,0.0,0.0
20210109,71589,80624,4.0,10.0,59224.09806663,sv1,bright,bgsmws,sv1bgsmws,300.1,24.1,600.0,bright,0.9,1.221,0.19,0.0,0.0,3.1,0.7,1.9,0.8,172.3,215.3,43.1,340.5,23.1,26.4,24.1,8.9,18.6,22.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.696,20.691,18.754,0.0,0.0,0.0,0.0
20210109,71590,80624,4.0,10.0,59224.10384459,sv1,bright,bgsmws,sv1bgsmws,300.1,23.2,600.0,bright,0.9,1.244,0.19,0.0,0.0,2.9,0.6,1.8,0.8,165.4,206.5,41.6,325.4,22.0,24.9,23.2,8.6,17.9,21.8,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,20.703,18.79,0.0,0.0,0.0,0.0
20210109,71591,80624,4.0,10.0,59224.10945025,sv1,bright,bgsmws,sv1bgsmws,300.1,21.6,600.0,bright,0.9,1.269,0.19,0.0,0.0,2.8,0.6,1.7,0.7,154.2,192.3,38.4,308.0,20.7,23.7,21.6,7.8,16.6,20.2,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.696,20.702,18.782,0.0,0.0,0.0,0.0
20210109,71592,80632,31.5,-5.5,59224.11628546,sv1,bright,bgsmws,sv1bgsmws,300.1,25.2,600.0,bright,0.9,1.275,0.022,0.0,0.0,2.9,0.7,1.9,1.2,179.7,243.6,49.2,387.3,23.3,25.1,25.2,14.1,21.1,25.9,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.046,20.939,18.778,0.0,0.0,0.0,0.0
20210109,71593,80632,31.5,-5.5,59224.12195303,sv1,bright,bgsmws,sv1bgsmws,300.1,37.0,600.0,bright,0.9,1.283,0.022,0.0,0.0,4.3,0.9,2.8,1.7,264.1,360.9,72.9,543.9,34.4,36.6,37.0,19.7,31.2,38.3,39.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.044,20.921,18.728,0.0,0.0,0.0,0.0
20210109,71594,80605,36.448,-4.601,59224.12805916,sv1,dark,lrgqso,cmxlrgqso,900.1,197.5,4000.0,dark,0.9,1.257,0.028,0.0,0.0,23.0,5.4,15.4,14.7,1411.6,2171.1,420.5,2972.4,190.0,197.5,197.6,167.7,187.9,220.8,217.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.079,20.942,18.725,0.0,0.0,0.0,0.0
20210109,71595,80605,36.448,-4.601,59224.14058394,sv1,dark,lrgqso,cmxlrgqso,900.1,197.3,4000.0,dark,0.9,1.276,0.028,0.0,0.0,22.9,5.5,15.3,14.2,1390.9,2128.6,410.6,2972.1,188.3,197.3,194.7,162.6,184.3,215.7,217.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.07,20.938,18.703,0.0,0.0,0.0,0.0
20210109,71596,80670,38.0,-2.8,59224.15331977,sv1,dark,lrgqso,sv1lrgqso,900.1,181.3,4000.0,dark,0.9,1.264,0.026,0.0,0.0,21.1,5.0,14.2,13.1,1298.6,2007.2,388.4,2793.3,174.9,181.3,181.8,149.6,173.8,204.0,204.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.065,20.964,18.785,0.0,0.0,0.0,0.0
20210109,71597,80670,38.0,-2.8,59224.16580853,sv1,dark,lrgqso,sv1lrgqso,900.1,208.6,4000.0,dark,0.9,1.297,0.026,0.0,0.0,24.3,5.8,16.2,15.4,1481.2,2298.6,442.9,3198.4,200.2,208.6,207.4,175.7,199.0,232.6,234.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.047,20.937,18.766,0.0,0.0,0.0,0.0
20210109,71598,80669,38.0,0.5,59224.17865161,sv1,dark,elgqso,sv1elgqso,900.0,171.5,4000.0,dark,0.9,1.288,0.026,0.0,0.0,19.9,4.7,13.2,12.2,1207.4,1828.2,355.5,2623.4,162.7,171.5,169.0,140.0,158.3,186.7,192.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.012,20.904,18.751,0.0,0.0,0.0,0.0
20210109,71599,80669,38.0,0.5,59224.1911197,sv1,dark,elgqso,sv1elgqso,900.1,199.2,4000.0,dark,0.9,1.34,0.026,0.0,0.0,23.2,5.4,15.2,12.9,1376.7,2066.4,400.3,2918.5,187.5,199.2,192.7,147.4,178.9,210.2,213.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.998,20.901,18.761,0.0,0.0,0.0,0.0
20210109,71600,80674,87.0,-23.2,59224.20538288,sv1,dark,lrgqso,sv1lrgqso,900.1,118.1,4000.0,dark,0.9,1.83,0.029,0.0,0.0,13.7,3.2,9.1,6.5,820.7,1259.6,246.3,1859.7,112.5,118.1,114.9,74.6,109.0,129.4,136.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.083,20.881,18.552,0.0,0.0,0.0,0.0
20210109,71601,80674,87.0,-23.2,59224.21800329,sv1,dark,lrgqso,sv1lrgqso,900.1,137.9,4000.0,dark,0.9,1.786,0.029,0.0,0.0,16.0,3.8,10.8,7.8,977.2,1519.3,296.3,2194.6,133.6,137.9,136.8,89.5,131.5,155.6,160.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.103,20.9,18.567,0.0,0.0,0.0,0.0
20210109,71602,80674,87.0,-23.2,59224.23053028,sv1,dark,lrgqso,sv1lrgqso,900.1,189.4,4000.0,dark,0.9,1.76,0.029,0.0,0.0,22.0,5.2,15.0,11.3,1342.1,2158.6,413.7,2972.6,184.9,189.4,187.9,129.0,186.9,217.3,217.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.104,20.903,18.562,0.0,0.0,0.0,0.0
20210109,71603,80674,87.0,-23.2,59224.24319781,sv1,dark,lrgqso,sv1lrgqso,900.1,189.7,4000.0,dark,0.9,1.748,0.029,0.0,0.0,22.1,5.3,14.8,11.4,1324.2,2121.7,405.6,2977.5,182.9,189.7,185.4,130.9,183.7,213.0,218.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.092,20.888,18.505,0.0,0.0,0.0,0.0
20210109,71604,80676,97.5,47.7,59224.25804743,sv1,dark,lrgqso,sv1lrgqso,900.1,478.5,4000.0,dark,0.9,1.043,0.137,0.0,0.0,55.6,13.0,36.2,29.9,3093.6,4918.4,894.4,5549.6,446.4,478.5,433.1,342.6,425.8,469.8,406.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.095,21.097,18.93,0.0,0.0,0.0,0.0
20210109,71605,80676,97.5,47.7,59224.27071662,sv1,dark,lrgqso,sv1lrgqso,900.0,631.6,4000.0,dark,0.9,1.039,0.137,0.0,0.0,73.4,17.4,48.3,42.7,4086.5,6786.7,1207.2,7193.3,595.6,631.6,572.1,488.7,587.5,634.1,527.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.103,21.076,18.891,0.0,0.0,0.0,0.0
20210109,71606,80676,97.5,47.7,59224.28331786,sv1,dark,lrgqso,sv1lrgqso,900.1,681.2,4000.0,dark,0.9,1.04,0.137,0.0,0.0,79.2,18.8,51.8,46.7,4357.1,7221.0,1277.2,7547.7,638.1,681.2,610.0,534.3,625.1,670.8,553.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.102,21.093,18.917,0.0,0.0,0.0,0.0
20210109,71607,80676,97.5,47.7,59224.29570799,sv1,dark,lrgqso,sv1lrgqso,900.0,615.7,4000.0,dark,0.9,1.044,0.137,0.0,0.0,71.6,17.1,46.6,43.8,3944.4,6515.9,1156.9,7010.6,574.5,615.7,552.2,501.0,564.1,607.6,513.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.104,21.094,18.915,0.0,0.0,0.0,0.0
20210109,71608,80681,115.0,32.375,59224.31349108,sv1,dark,elgqso,sv1elgqso,900.0,580.7,4000.0,dark,0.9,1.002,0.046,0.0,0.0,67.5,16.5,44.9,47.6,3935.6,6424.2,1170.7,7538.9,553.3,580.7,551.0,544.5,556.1,614.9,552.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.987,21.068,19.003,0.0,0.0,0.0,0.0
20210109,71609,80681,115.0,32.375,59224.3262823,sv1,dark,elgqso,sv1elgqso,900.0,633.0,4000.0,dark,0.9,1.0,0.046,0.0,0.0,73.6,18.1,49.3,54.0,4334.9,7172.9,1300.5,8201.8,608.2,633.0,606.9,617.4,620.9,683.1,601.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.982,21.068,19.01,0.0,0.0,0.0,0.0
20210109,71610,80682,125.0,32.375,59224.33928125,sv1,dark,lrgqso,sv1lrgqso,900.1,735.1,4000.0,dark,0.9,1.002,0.041,0.0,0.0,85.5,20.9,57.0,67.4,4982.4,8266.4,1487.0,9095.1,703.2,735.1,697.5,771.0,715.6,781.0,666.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.052,21.085,18.989,0.0,0.0,0.0,0.0
20210109,71611,80682,125.0,32.375,59224.35195002,sv1,dark,lrgqso,sv1lrgqso,900.1,860.6,4000.0,dark,0.9,1.0,0.041,0.0,0.0,100.1,25.0,68.0,82.8,5864.3,10067.0,1780.5,10717.2,837.8,860.6,821.0,946.9,871.5,935.2,785.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.085,21.056,18.925,0.0,0.0,0.0,0.0
20210109,71612,80693,135.0,83.0,59224.36628033,sv1,dark,elgqso,sv1elgqso,900.1,597.0,4000.0,dark,0.9,1.589,0.029,0.0,0.0,69.4,17.8,48.8,64.4,4298.8,7567.6,1365.2,8613.8,601.7,597.0,601.8,736.8,655.1,717.0,631.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.159,20.861,18.461,0.0,0.0,0.0,0.0
20210109,71613,80693,135.0,83.0,59224.37880763,sv1,dark,elgqso,sv1elgqso,900.1,641.4,4000.0,dark,0.9,1.589,0.029,0.0,0.0,74.6,18.9,52.4,69.3,4616.0,8092.1,1460.6,9044.9,646.0,641.4,646.2,792.6,700.5,767.1,662.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.189,20.875,18.482,0.0,0.0,0.0,0.0
20210109,71614,80693,135.0,83.0,59224.39143334,sv1,dark,elgqso,sv1elgqso,900.0,607.6,4000.0,dark,0.9,1.589,0.029,0.0,0.0,70.7,18.0,49.5,65.6,4365.6,7642.8,1381.0,8687.6,610.0,607.6,611.2,750.7,661.6,725.4,636.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.191,20.864,18.447,0.0,0.0,0.0,0.0
20210109,71615,80694,162.0,83.0,59224.40485636,sv1,dark,lrgqso,sv1lrgqso,900.1,454.6,4000.0,dark,0.9,1.601,0.024,0.0,0.0,52.9,13.0,37.3,40.2,3275.4,5709.3,1045.6,6524.2,459.6,454.6,458.6,459.7,494.2,549.2,478.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.182,20.839,18.386,0.0,0.0,0.0,0.0
20210109,71616,80694,162.0,83.0,59224.41743274,sv1,dark,lrgqso,sv1lrgqso,900.1,607.1,4000.0,dark,0.9,1.595,0.024,0.0,0.0,70.6,17.5,48.8,55.5,4234.2,7391.7,1325.5,8070.6,602.2,607.1,592.8,634.6,639.9,696.2,591.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.206,20.865,18.382,0.0,0.0,0.0,0.0
20210109,71617,80694,162.0,83.0,59224.43014027,sv1,dark,lrgqso,sv1lrgqso,900.1,500.0,4000.0,dark,0.9,1.591,0.024,0.0,0.0,58.1,14.5,40.8,45.0,3559.7,6237.0,1128.5,7038.9,502.5,500.0,498.4,514.4,539.9,592.7,515.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.226,20.885,18.401,0.0,0.0,0.0,0.0
20210109,71618,80699,155.0,32.375,59224.44438274,sv1,dark,elgqso,sv1elgqso,900.1,640.9,4000.0,dark,0.9,1.001,0.025,0.0,0.0,74.5,18.9,51.7,65.7,4587.3,7831.2,1410.5,8705.0,637.5,640.9,642.2,751.4,677.9,740.8,638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.297,21.138,18.844,0.0,0.0,0.0,0.0
20210109,71619,80699,155.0,32.375,59224.45687747,sv1,dark,elgqso,sv1elgqso,900.1,510.1,4000.0,dark,0.9,1.007,0.025,0.0,0.0,59.3,14.9,40.6,50.7,3636.0,6048.1,1104.0,7094.2,500.0,510.1,509.0,580.5,523.6,579.9,519.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.305,21.167,18.893,0.0,0.0,0.0,0.0
20210109,71620,80700,159.0,32.375,59224.46974161,sv1,dark,lrgqso,sv1lrgqso,900.1,529.0,4000.0,dark,0.9,1.008,0.019,0.0,0.0,61.5,15.8,43.4,58.3,3934.0,6715.3,1223.5,7715.8,534.7,529.0,550.8,666.4,581.3,642.6,565.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.323,21.163,18.876,0.0,0.0,0.0,0.0
20210109,71621,80700,159.0,32.375,59224.48266529,sv1,dark,lrgqso,sv1lrgqso,900.1,672.0,4000.0,dark,0.9,1.02,0.019,0.0,0.0,78.1,19.9,54.8,66.6,4850.7,8370.0,1501.1,9184.8,676.0,672.0,679.1,761.9,724.6,788.5,673.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.321,21.168,18.87,0.0,0.0,0.0,0.0
20210109,71628,80707,192.9,27.1,59224.53443076,sv1,dark,elgqso,sv1elgqso,900.1,391.0,4000.0,dark,0.9,1.004,0.01,0.0,0.0,45.5,12.2,32.1,57.4,3071.5,5158.3,950.6,6164.9,395.3,391.0,430.0,657.0,446.5,499.3,451.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.277,21.402,19.444,0.0,0.0,0.0,0.0
20210109,71629,80707,192.9,27.1,59224.54712669,sv1,dark,elgqso,sv1elgqso,900.1,364.5,4000.0,dark,0.9,1.004,0.01,0.0,0.0,42.4,10.9,28.7,42.0,2763.9,4475.3,837.6,5685.9,353.3,364.5,386.9,480.8,387.4,439.9,416.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.673,21.189,19.496,0.0,0.0,0.0,0.0
20210110,71719,80626,23.4,25.6,59225.08830371,sv1,bright,bgsmws,sv1bgsmws,300.1,38.2,600.0,bright,0.9,1.013,0.11,0.0,0.0,4.6,1.1,2.9,1.4,272.8,348.0,68.2,536.7,36.2,39.7,38.2,15.9,30.1,35.8,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.073,21.3,19.698,0.0,0.0,0.0,0.0
20210110,71725,80670,38.0,-2.8,59225.14585051,sv1,dark,lrgqso,sv1lrgqso,827.6,48.0,4000.0,dark,0.9,1.254,0.026,0.0,0.0,5.6,1.3,3.6,2.3,334.3,453.4,90.1,711.3,44.2,48.0,46.8,25.9,39.3,47.3,52.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.141,21.328,19.748,0.0,0.0,0.0,0.0
20210110,71726,80637,38.5,0.5,59225.15787276,sv1,bright,bgsmws,sv1bgsmws,300.1,6.9,600.0,bright,0.9,1.229,0.025,0.0,0.0,0.8,0.2,0.5,0.2,48.9,60.2,12.2,103.4,6.3,7.0,6.9,2.7,5.2,6.4,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.084,21.286,19.703,0.0,0.0,0.0,0.0
20210110,71727,80637,38.5,0.5,59225.16357593,sv1,bright,bgsmws,sv1bgsmws,300.1,17.3,600.0,bright,0.9,1.244,0.025,0.0,0.0,2.0,0.5,1.3,0.6,123.2,158.4,31.7,261.6,16.1,17.5,17.3,7.2,13.7,16.7,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.05,21.246,19.672,0.0,0.0,0.0,0.0
20210110,71728,80639,72.5,-1.1,59225.17067873,sv1,bright,bgsmws,sv1bgsmws,300.1,19.4,600.0,bright,0.9,1.219,0.06,0.0,0.0,2.3,0.5,1.5,0.7,138.5,173.4,34.7,280.6,18.2,20.2,19.4,7.6,15.0,18.2,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.189,21.371,19.696,0.0,0.0,0.0,0.0
20210110,71729,80639,72.5,-1.1,59225.17645847,sv1,bright,bgsmws,sv1bgsmws,300.1,22.7,600.0,bright,0.9,1.21,0.06,0.0,0.0,2.8,0.6,1.7,0.8,162.2,206.0,40.9,335.1,21.5,23.9,22.7,9.5,17.8,21.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.104,21.241,19.618,0.0,0.0,0.0,0.0
20210110,71732,80678,102.5,39.0,59225.18943529,sv1,dark,lrgqso,sv1lrgqso,863.9,54.4,4000.0,dark,0.9,1.145,0.112,0.0,0.0,6.3,1.4,3.8,2.0,340.0,431.1,85.2,681.9,46.7,54.4,47.6,22.3,37.3,44.8,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.017,21.208,19.584,0.0,0.0,0.0,0.0
20210110,71733,80678,102.5,39.0,59225.201251,sv1,dark,lrgqso,sv1lrgqso,863.9,179.0,4000.0,dark,0.9,1.111,0.112,0.0,0.0,20.8,4.7,12.9,8.2,1139.6,1579.8,302.0,2140.2,158.9,179.0,159.6,94.1,136.8,158.6,156.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.042,21.213,19.468,0.0,0.0,0.0,0.0
20210110,71734,80678,102.5,39.0,59225.21313434,sv1,dark,lrgqso,sv1lrgqso,863.9,201.0,4000.0,dark,0.9,1.083,0.112,0.0,0.0,23.4,5.3,14.6,9.8,1291.7,1844.6,350.5,2466.3,180.5,201.0,180.8,111.7,159.7,184.1,180.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.055,21.208,19.367,0.0,0.0,0.0,0.0
20210110,71737,80680,111.0,44.8,59225.23818266,sv1,dark,lrgqso,sv1lrgqso,1040.0,569.2,4000.0,dark,0.9,1.093,0.083,0.0,0.0,66.2,15.8,42.5,40.7,3660.9,5724.0,1041.6,6708.2,523.7,569.2,512.5,465.6,495.5,547.1,491.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.136,21.162,19.156,0.0,0.0,0.0,0.0
20210110,71738,80680,111.0,44.8,59225.25236577,sv1,dark,lrgqso,sv1lrgqso,1040.0,363.2,4000.0,dark,0.9,1.068,0.083,0.0,0.0,42.2,10.0,27.3,25.1,2406.3,3709.5,691.5,4681.1,337.0,363.2,336.9,286.9,321.1,363.2,343.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.154,21.151,19.131,0.0,0.0,0.0,0.0
20210110,71739,80677,104.5,36.0,59225.26740631,sv1,dark,elgqso,sv1elgqso,931.0,463.7,4000.0,dark,0.9,1.011,0.083,0.0,0.0,53.9,13.0,34.9,35.8,3061.8,4816.6,882.0,5836.5,430.8,463.7,428.7,409.6,417.0,463.3,427.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.068,21.054,19.018,0.0,0.0,0.0,0.0
20210110,71740,80677,104.5,36.0,59225.28014358,sv1,dark,elgqso,sv1elgqso,931.0,711.1,4000.0,dark,0.9,1.004,0.083,0.0,0.0,82.7,20.4,55.1,63.9,4764.6,7936.2,1410.3,8661.1,679.2,711.1,667.0,731.6,687.0,740.8,634.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.081,21.069,18.993,0.0,0.0,0.0,0.0
20210110,71741,80683,116.0,15.5,59225.29505148,sv1,dark,elgqso,sv1elgqso,707.2,526.1,4000.0,dark,0.9,1.057,0.044,0.0,0.0,61.2,15.5,41.8,50.0,3737.5,6241.5,1128.4,7190.4,514.9,526.1,523.2,572.4,540.3,592.7,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.057,21.062,18.968,0.0,0.0,0.0,0.0
20210110,71742,80683,116.0,15.5,59225.30557732,sv1,dark,elgqso,sv1elgqso,707.2,455.6,4000.0,dark,0.9,1.049,0.044,0.0,0.0,53.0,13.3,36.3,41.3,3252.0,5387.6,983.8,6371.3,447.3,455.6,455.3,471.9,466.4,516.7,466.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.061,21.04,18.896,0.0,0.0,0.0,0.0
20210110,71743,80684,114.5,18.4,59225.31652782,sv1,dark,lrgqso,sv1lrgqso,706.5,346.4,4000.0,dark,0.9,1.029,0.035,0.0,0.0,40.3,10.0,27.2,29.5,2452.1,3941.6,730.0,4931.7,334.9,346.4,343.3,337.6,341.2,383.4,361.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.011,21.024,18.896,0.0,0.0,0.0,0.0
20210110,71744,80684,114.5,18.4,59225.326545,sv1,dark,lrgqso,sv1lrgqso,706.4,287.6,4000.0,dark,0.9,1.029,0.035,0.0,0.0,33.4,8.2,22.4,23.4,2036.6,3200.7,599.9,4132.5,275.9,287.6,285.1,268.0,277.1,315.1,302.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.019,21.048,18.938,0.0,0.0,0.0,0.0
20210110,71750,80653,152.54,40.3004,59225.40132628,sv1,bright,bgsmws,sv1bgsmws,300.1,46.9,600.0,bright,0.9,1.018,0.013,0.0,0.0,5.3,1.3,3.6,2.4,335.3,494.2,97.1,756.2,44.5,45.3,46.9,27.7,42.8,51.0,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.358,21.29,19.099,0.0,0.0,0.0,0.0
20210110,71753,80654,155.0,32.375,59225.41153322,sv1,bright,bgsmws,sv1bgsmws,300.1,99.4,600.0,bright,0.9,1.006,0.025,0.0,0.0,10.7,2.7,7.4,9.5,710.3,1096.6,210.5,1546.7,90.7,91.8,99.4,109.0,94.9,110.5,113.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.238,21.208,19.167,0.0,0.0,0.0,0.0
20210110,71754,80654,155.0,32.375,59225.41722132,sv1,bright,bgsmws,sv1bgsmws,300.1,7.2,600.0,bright,0.9,1.003,0.025,0.0,0.0,0.8,0.2,0.5,0.6,51.3,75.9,15.3,134.1,6.4,6.5,7.2,7.2,6.6,8.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.067,20.989,19.101,0.0,0.0,0.0,0.0
20210110,71760,80700,159.0,32.375,59225.44167109,sv1,dark,lrgqso,sv1lrgqso,900.1,50.7,4000.0,dark,0.9,1.0,0.019,0.0,0.0,5.9,1.5,4.1,5.3,392.3,598.0,118.5,959.9,50.3,50.7,54.9,61.0,51.8,62.2,70.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.192,21.22,19.404,0.0,0.0,0.0,0.0
20210110,71761,80700,159.0,32.375,59225.45492982,sv1,dark,lrgqso,sv1lrgqso,900.0,73.3,4000.0,dark,0.9,1.002,0.019,0.0,0.0,8.5,2.2,5.9,7.8,561.3,860.7,168.9,1352.4,72.5,73.3,78.6,89.5,74.5,88.7,99.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.188,21.219,19.514,0.0,0.0,0.0,0.0
20210110,71762,80664,192.859,27.128,59225.47097618,sv1,bright,bgsmws,sv1bgsmws,300.1,2.6,600.0,bright,0.9,1.072,0.011,0.0,0.0,0.3,0.1,0.2,0.2,18.3,25.3,5.2,46.0,2.3,2.4,2.6,2.2,2.2,2.7,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.061,21.01,19.456,0.0,0.0,0.0,0.0
20210110,71763,80664,192.859,27.128,59225.47654112,sv1,bright,bgsmws,sv1bgsmws,300.1,1.1,600.0,bright,0.9,1.061,0.011,0.0,0.0,0.1,0.0,0.1,0.1,7.8,10.5,2.2,19.7,1.0,1.0,1.1,0.9,0.9,1.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.019,20.939,19.468,0.0,0.0,0.0,0.0
20210110,71764,80664,192.859,27.128,59225.48414439,sv1,bright,bgsmws,sv1bgsmws,300.1,5.1,600.0,bright,0.9,1.047,0.011,0.0,0.0,0.6,0.1,0.4,0.4,36.4,50.4,10.2,90.4,4.6,4.8,5.1,4.1,4.4,5.4,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.106,21.073,19.497,0.0,0.0,0.0,0.0
